codigo	nome	valor_individual	valor_empresarial
30805163	TRATAMENTO DA MEDIASTINITE (QUALQUER VIA)	1169.50	1169.50
30805171	VAGOTOMIA TRONCULAR TERAPEUTICA POR TORACOTOMIA	1131.81	1131.81
30805180	BIOPSIA DE TUMOR DO MEDIASTINO POR VIDEO	852.17	852.17
30805198	CISTO OU DUPLICACAO BRONQUICA OU ESOFAGICA - TRATAMENTO CIRURGICO POR VIDEO	1685.78	1685.78
30805201	LIGADURA DE ARTERIAS BRONQUICAS PARA CONTROLE DE HEMOPTISE POR VIDEO	1294.20	1294.20
30805210	LIGADURA DE DUCTO-TORACICO POR VIDEO	1396.72	1396.72
30805228	LINFADENECTOMIA MEDIASTINAL POR VIDEO	1262.03	1262.03
30805236	MEDIASTINOSCOPIA, VIA CERVICAL POR VIDEO	852.22	852.22
30805244	MEDIASTINOTOMIA EXTRAPLEURAL POR VIA POSTERIOR POR VIDEO	1081.69	1081.69
30805252	PERICARDIOTOMIA COM ABERTURA PLEURO-PERICARDICA POR VIDEO	1363.59	1363.59
30805260	RESSECCAO DE TUMOR DE MEDIASTINO POR VIDEO	1781.84	1781.84
30805279	TIMECTOMIA POR VIDEO	1619.88	1619.88
30805287	TRATAMENTO DA MEDIASTINITE POR VIDEO	1180.83	1180.83
30805295	RETIRADA DE CORPO ESTRANHO DO MEDIASTINO	912.33	912.33
30806011	ABSCESSO SUBFRENICO - TRATAMENTO CIRURGICO	794.16	794.16
30806020	EVENTRACAO DIAFRAGMATICA - TRATAMENTO CIRURGICO	1451.47	1451.47
30806038	HERNIA DIAFRAGMATICA - TRATAMENTO CIRURGICO (QUALQUER TECNICA)	1906.81	1906.81
30806054	HERNIA DIAFRAGMATICA - TRATAMENTO CIRURGICO POR VIDEO	2152.87	2152.87
30806062	HERNIA DIAFRAGMATICA CONGENITA - TRATAMENTO CIRURGICO QUALQUER VIA	1862.85	1862.85
30901014	AMPLIACAO (ANEL VALVAR, GRANDES VASOS, ATRIO, VENTRICULO)	1619.70	1619.70
30901022	CANAL ARTERIAL PERSISTENTE - CORRECAO CIRURGICA	1289.05	1289.05
30901030	COARCTACAO DA AORTA - CORRECAO CIRURGICA	1434.68	1434.68
30901049	CONFECCAO DE BANDAGEM DA ARTERIA PULMONAR	1365.01	1365.01
30901057	CORRECAO CIRURGICA DA COMUNICACAO INTERATRIAL	1888.21	1888.21
30901065	CORRECAO CIRURGICA DA COMUNICACAO INTERVENTRICULAR	2580.20	2580.20
30901073	CORRECAO DE CARDIOPATIA CONGENITA + CIRURGIA VALVAR	3797.37	3797.37
30901081	CORRECAO DE CARDIOPATIA CONGENITA + REVASCULARIZACAO DO MIOCARDIO	3760.25	3760.25
30901090	REDIRECIONAMENTO DO FLUXO SANGUINEO (COM ANASTOMOSE DIRETA, RETALHO, TUBO) - EM DEFEITOS CARDIACOS CONGENITOS	3405.14	3405.14
30901103	RESSECCAO (INFUNDIBULO, SEPTO, MEMBRANAS, BANDAS) -EM DEFEITOS CARDIACOS CONGENITOS	1585.77	1585.77
30901111	TRANSPOSICOES (VASOS, CAMARAS) - EM DEFEITOS CARDIACOS CONGENITOS	3988.19	3988.19
30902010	AMPLIACAO DO ANEL VALVAR	3118.07	3118.07
30902029	CIRURGIA MULTIVALVAR	3405.14	3405.14
30902037	COMISSUROTOMIA VALVAR	2489.44	2489.44
30902045	PLASTIA VALVAR	2847.71	2847.71
30902053	TROCA VALVAR	3057.91	3057.91
30903017	ANEURISMECTOMIA DE VE	3118.07	3118.07
30903025	REVASCULARIZACAO DO MIOCARDIO	3339.58	3339.58
30903033	REVASCULARIZACAO DO MIOCARDIO + CIRURGIA VALVAR	3815.72	3815.72
30903041	VENTRICULECTOMIA PARCIAL - EM CORONARIOPATIAS	2793.06	2793.06
30904013	CARDIO-ESTIMULACAO TRANSESOFAGICA (CETE), TERAPEUTICA OU DIAGNOSTICA	339.14	339.14
30904021	IMPLANTE DE DESFIBRILADOR INTERNO, PLACAS E ELETRODOS	1619.70	1619.70
30904064	IMPLANTE DE ESTIMULADOR CARDIACO ARTIFICIAL MULTISSITIO	1619.70	1619.70
30904080	INSTALACAO DE MARCA-PASSO EPIMIOCARDIO TEMPORARIO	422.38	422.38
30904099	IMPLANTE DE MARCA-PASSO TEMPORARIO A BEIRA DO LEITO	393.73	393.73
30904102	RECOLOCACAO DE ELETRODO / GERADOR COM OU SEM TROCA DE UNIDADES	751.02	751.02
30904110	RETIRADA DO SISTEMA (NAO APLICAVEL NA TROCA DO GERADOR)	761.10	761.10
30904129	TROCA DE GERADOR	489.37	489.37
30904137	IMPLANTE DE MARCA-PASSO MONOCAMERAL (GERADOR + ELETRODO ATRIAL OU VENTRICULAR)	751.02	751.02
30904145	IMPLANTE DE MARCA-PASSO BICAMERAL (GERADOR + ELETRODO ATRIAL E VENTRICULAR)	1122.89	1122.89
30904153	REMOCAO DE CABO-ELETRODO DE MARCAPASSO E/OU CARDIO-DESFIBRILADOR IMPLANTAVEL COM AUXILIO DE DILATADOR MECANICO, LASER OU RADIOFREQUENCIA	1315.31	1315.31
30905010	COLOCACAO DE BALAO INTRA-AORTICO	516.16	516.16
30905028	COLOCACAO DE STENT NA AORTA SEM CEC	1015.09	1015.09
30905036	INSTALACAO DO CIRCUITO DE CIRCULACAO EXTRACORPOREA CONVENCIONAL	721.51	721.51
30905044	INSTALACAO DO CIRCUITO DECIRCULACAO EXTRACORPOREA EM CRIANCAS DE BAIXO PESO(10 KG))	721.51	721.51
30905052	DERIVACAO CAVO-ATRIAL	1296.06	1296.06
30905060	PERFUSIONISTA - EM PROCEDIMENTOS CARDIACOS	687.21	687.21
30905079	INSTALACAO DE DISPOSITIVO DE ASSISTENCIA VENTRICULAR ESQUERDA DAVE POR TORACOTOMIA	1057.31	1057.31
30905087	MANUTENCAO DE DISPOSITIVO DE ASSISTENCIA VENTRICULAR ESQUERDA DAVE	109.37	109.37
30906016	ANEURISMA DE AORTA ABDOMINAL INFRA-RENAL	1773.34	1773.34
30906024	ANEURISMA DE AORTA ABDOMINAL SUPRA-RENAL	2268.45	2268.45
30906032	ANEURISMA DE AORTA-TORACICA	3207.99	3207.99
30906040	ANEURISMA DE ARTERIAS VISCERAIS	1136.67	1136.67
30906059	ANEURISMA DE AXILAR, FEMORAL, POPLITEA	1543.80	1543.80
30906067	ANEURISMA DE CAROTIDA, SUBCLAVIA, ILIACA	1543.80	1543.80
30906075	ANEURISMAS - OUTROS	1543.80	1543.80
30906083	ANEURISMAS TORACICOS OU TORACO-ABDOMINAIS	3270.13	3270.13
30906113	ANGIOPLASTIA TRANSLUMINAL TRANSOPERATORIA - POR ARTERIA	756.38	756.38
30906121	ARTERIA HIPOGASTRICA - UNILATERAL - QUALQUER TECNICA	1305.78	1305.78
30906130	ARTERIA MESENTERICA INFERIOR - QUALQUER TECNICA	1773.34	1773.34
30906148	ARTERIA MESENTERICA SUPERIOR - QUALQUER TECNICA	1785.45	1785.45
30906156	ARTERIA RENAL BILATERAL REVASCULARIZACAO	1619.70	1619.70
30906164	CATETERISMO DA ARTERIA RADIAL - PARA PAM	111.34	111.34
30906172	CORRECAO DAS DISSECCOES DA AORTA	3479.55	3479.55
30906180	ENDARTERECTOMIA AORTO-ILIACA	1130.85	1130.85
30906199	ENDARTERECTOMIA CAROTIDEA - CADA SEGMENTO ARTERIAL TRATADO	1619.70	1619.70
30906202	ENDARTERECTOMIA ILIACO-FEMORAL	923.39	923.39
30906210	LIGADURA DE CAROTIDA OU RAMOS	828.71	828.71
30906229	PONTE AORTO-BIFEMORAL	1785.45	1785.45
30906237	PONTE AORTO-BIILIACA	1706.28	1706.28
30906245	PONTE AORTO-FEMORAL - UNILATERAL	1208.54	1208.54
30906253	PONTE AORTO-ILIACA - UNILATERAL	1208.54	1208.54
30906261	PONTE AXILO-BIFEMORAL	1080.24	1080.24
30906270	PONTE AXILO-FEMORAL	1031.55	1031.55
30906288	PONTE DISTAL	1706.45	1706.45
30906296	PONTE FEMORO POPLITEA PROXIMAL	1125.37	1125.37
30906300	PONTE FEMORO-FEMORAL CRUZADA	1130.75	1130.75
30906318	PONTE FEMORO-FEMORAL IPSILATERAL	986.89	986.89
30906326	PONTE SUBCLAVIO BIFEMORAL	951.96	951.96
30906334	PONTE SUBCLAVIO FEMORAL	926.03	926.03
30906342	PONTES AORTO-CERVICAIS OU ENDARTERECTOMIAS DOS TRONCOS SUPRA-AORTICOS	1809.77	1809.77
30906350	PONTES TRANSCERVICAIS - QUALQUER TIPO	1458.76	1458.76
30906377	PREPARO DE VEIA AUTOLOGA PARA REMENDOS VASCULARES	189.45	189.45
30906385	ARTERIOPLASTIA DA FEMORAL PROFUNDA (PROFUNDOPLASTIA)	820.06	820.06
30906393	REOPERACAO DE AORTA ABDOMINAL	1908.24	1908.24
30906407	RETIRADA DE ENXERTO INFECTADO EM POSICAO NAO AORTICA	1551.32	1551.32
30906415	REVASCULARIZACAO AORTO-FEMORAL - UNILATERAL	1312.01	1312.01
30906423	REVASCULARIZACAO ARTERIAL DE MEMBRO SUPERIOR	1414.95	1414.95
30906431	TRATAMENTO CIRURGICO DA ISQUEMIA CEREBRAL	2347.03	2347.03
30906440	TRATAMENTO CIRURGICO DE SINDROME VERTEBRO BASILAR	1367.64	1367.64
30906458	TRATAMENTO CIRURGICO DE TUMOR CAROTIDEO	1330.66	1330.66
30906466	TRONCO CELIACO - QUALQUER TECNICA	1785.45	1785.45
30907012	CIRURGIA DE RESTAURACAO VENOSA COM PONTES EM CAVIDADES	1619.70	1619.70
30907020	CIRURGIA DE RESTAURACAO VENOSA COM PONTES NOS MEMBROS	1619.70	1619.70
30907039	CURA CIRURGICA DA IMPOTENCIA COEUNDI VENOSA	1063.25	1063.25
30907047	CURA CIRURGICA DE HIPERTENSAO PORTAL - QUALQUER TIPO	1556.37	1556.37
30907063	ESCLEROTERAPIA DE VEIAS - POR SESSAO	49.11	49.11
30907071	FULGURACAO DE TELANGIECTASIAS (POR GRUPO)	64.29	64.29
30907080	IMPLANTE DE FILTRO DE VEIA CAVA	715.05	715.05
30907098	INTERRUPCAO CIRURGICA VEIA CAVA INFERIOR	635.71	635.71
30907101	TRATAMENTO CIRURGICO DE VARIZES COM LIPODERMATOESCLEROSE OU ULCERA (UM MEMBRO)	1051.46	1051.46
30907110	TROMBECTOMIA VENOSA	1585.77	1585.77
30907128	VALVULOPLASTIA OU INTERPOSICAO DE SEGMENTO VALVULADO VENOSO	1411.83	1411.83
30907136	VARIZES - TRATAMENTO CIRURGICO DE DOIS MEMBROS	1141.69	1141.69
30907144	VARIZES - TRATAMENTO CIRURGICO DE UM MEMBRO	699.82	699.82
30907152	VARIZES - RESSECCAO DE COLATERAIS COM ANESTESIA LOCAL EM CONSULTORIO / AMBULATORIO	320.63	320.63
30908019	FISTULA AORTO-CAVA, RENO-CAVA OU ILIO-ILIACA	1730.59	1730.59
30908027	FISTULA ARTERIOVENOSA - COM ENXERTO	880.54	880.54
30908035	FISTULA ARTERIOVENOSA CERVICAL OU CEFALICA EXTRACRANIANA	1408.23	1408.23
30908043	FISTULA ARTERIOVENOSA CONGENITA - REINTERVENCAO	748.63	748.63
30908051	FISTULA ARTERIOVENOSA CONGENITA - CORRECAO CIRURGICA RADICAL	1619.70	1619.70
30908060	FISTULA ARTERIOVENOSA CONGENITA PARA REDUCAO DE FLUXO	1142.12	1142.12
30908078	FISTULA ARTERIOVENOSA DIRETA	312.24	312.24
30908086	FISTULA ARTERIOVENOSA DOS GRANDES VASOS INTRATORACICOS	1695.67	1695.67
30908094	FISTULA ARTERIOVENOSA DOS MEMBROS	1111.98	1111.98
30908108	TROMBOEMBOLECTOMIA DE FISTULA ARTERIOVENOSA	1025.67	1025.67
30909023	HEMODIALISE CONTINUA (12H)	311.64	311.64
30909031	HEMODIALISE CRONICA (POR SESSAO)	200.21	200.21
30909139	HEMODEPURACAO DE CASOS AGUDOS (SESSAO HEMODIALISE, HEMOFILTRACAO, HEMODIAFILTRACAO ISOLADA, PLASMAFERESE OU HEMOPERFUSAO) - ATE 4 HORAS OU FRACAO	307.05	307.05
30909147	HEMODEPURACAO DE CASOS AGUDOS (SESSAO HEMODIALISE, HEMOFILTRACAO, HEMODIAFILTRACAO ISOLADA, PLASMAFERESE OU HEMOPERFUSAO) - ATE 12 HORAS	385.76	385.76
30909155	HEMODIALFILTRACAO ONLINE HDF-OL	186.19	186.19
30910013	ANEURISMA ROTO OU TROMBOSADO DE AORTA ABDOMINAL ABAIXO DA ARTERIA RENAL	1785.45	1785.45
30910021	ANEURISMAS ROTOS OU TROMBOSADOS - OUTROS	1730.83	1730.83
30910030	ANEURISMAS ROTOS OU TROMBOSADOS DE AORTA ABDOMINAL ACIMA DA ARTERIA RENAL	1687.16	1687.16
30910048	ANEURISMAS ROTOS OU TROMBOSADOS DE ARTERIAS VISCERAIS	1705.78	1705.78
30910056	ANEURISMAS ROTOS OU TROMBOSADOS DE AXILAR, FEMORAL, POPLITEA	1730.83	1730.83
30910064	ANEURISMAS ROTOS OU TROMBOSADOS DE CAROTIDA, SUBCLAVIA, ILIACA	1679.20	1679.20
30910072	ANEURISMAS ROTOS OU TROMBOSADOS TORACICOS OU TORACO-ABDOMINAIS	3285.76	3285.76
30910080	EMBOLECTOMIA OU TROMBO - EMBOLECTOMIA ARTERIAL	1068.24	1068.24
30910099	EXPLORACAO VASCULAR EM TRAUMAS DE OUTROS SEGMENTOS	1068.24	1068.24
30910102	EXPLORACAO VASCULAR EM TRAUMAS TORACICOS E ABDOMINAIS	1585.77	1585.77
30910110	LESOES VASCULARES CERVICAIS E CERVICO TORACICAS	1785.45	1785.45
30910129	LESOES VASCULARES DE MEMBRO INFERIOR OU SUPERIOR-UNILATERAL	1111.98	1111.98
30910137	LESOES VASCULARES INTRA-ABDOMINAIS	1619.70	1619.70
30910145	LESOES VASCULARES TRAUMATICAS INTRATORACICAS	1925.21	1925.21
30911028	AVALIACAO FISIOLOGICA DA GRAVIDADE DE OBSTRUCOES (CATETER OU GUIA)	298.37	298.37
30911036	BIOPSIA ENDOMIOCARDICA	324.03	324.03
30911044	CATETERISMO CARDIACO D E/OU E COM OU SEM CINECORONARIOGRAFIA / CINEANGIOGRAFIA COM AVALIACAO DE REATIVIDADE VASCULAR PULMONAR OU TESTE DE SOBRECARGA HEMODINANICA	715.05	715.05
30911052	CATETERISMO CARDIACO D E/OU E COM ESTUDO CINEANGIOGRAFICO E DE REVASCULARIZACAO CIRURGICA DO MIOCARDIO	806.38	806.38
30911060	CATETERISMO CARDIACO DIREITO COM ESTUDO ANGIOGRAFICO DA ARTERIA PULMONAR	319.32	319.32
30911079	CATETERISMO CARDIACO E E/OU D COM CINEANGIOCORONARIOGRAFIA E VENTRICULOGRAFIA	693.55	693.55
30911087	CATETERISMO CARDIACO E E/OU D COM CINEANGIOCORONARIOGRAFIA, VENTRICULOGRAFIA E ESTUDO ANGIOGRAFICO DA AORTA E/OU RAMOS TORACO-ABDOMINAIS E/OU MEMBROS	685.74	685.74
30911095	CATETERISMO E E ESTUDO CINEANGIOGRAFICO DA AORTA E/OU SEUS RAMOS	298.37	298.37
30911109	CATETERIZACAO CARDIACA E POR VIA TRANSEPTAL	765.06	765.06
30911125	ESTUDO HEMODINAMICO DAS CARDIOPATIAS CONGENITAS ESTRUTURALMENTE COMPLEXAS (MENOS: CIA, CIV, PCA, CO, AO, ESTENOSE AORTICA E PULMONAR ISOLADAS)	640.30	640.30
30911133	ESTUDO HEMODINAMICO DE CARDIOPATIAS CONGENITAS E/OU VALVOPATIAS COM OU SEM CINECORONARIOGRAFIA OU OXIMETRIA	537.02	537.02
30911141	ESTUDO ULTRA-SONOGRAFICO INTRAVASCULAR	780.96	780.96
30911150	MAPEAMENTO DE FEIXES ANOMALOS E FOCOS ECTOPICOS POR ELETROFISIOLOGIA INTRACAVITARIA, COM PROVAS	696.60	696.60
30911168	TESTE DE AVALIACAO DO LIMIAR DE FIBRILACAO VENTRICULAR	263.58	263.58
30912016	ABLACAO DE CIRCUITO ARRITMOGENICO POR CATETER DE RADIOFREQUENCIA	1178.31	1178.31
30912024	ANGIOPLASTIA TRANSLUMINAL DA AORTA OU RAMOS OU DA ARTERIA PULMONAR E RAMOS (POR VASO)	1125.37	1125.37
30912032	ANGIOPLASTIA TRANSLUMINAL PERCUTANEA DE MULTIPLOS VASOS, COM IMPLANTE DE STENT	1773.34	1773.34
30912040	ANGIOPLASTIA TRANSLUMINAL PERCUTANEA POR BALAO (1 VASO)	956.43	956.43
30912059	ATRIOSSEPTOSTOMIA POR BALAO	536.95	536.95
30912067	ATRIOSSEPTOSTOMIA POR LAMINA	1026.42	1026.42
30912075	EMBOLOTERAPIA	1122.89	1122.89
30912083	COLOCACAO DE CATETER INTRACAVITARIO PARA MONITORIZACAO HEMODINAMICA	489.37	489.37
30912091	IMPLANTE DE PROTESE INTRAVASCULAR NA AORTA/PULMONAROU RAMOS COM OU SEM ANGIOPLASTIA	1451.82	1451.82
30912105	IMPLANTE DE STENT CORONARIO COM OU SEM ANGIOPLASTIA POR BALAO CONCOMITANTE (1 VASO)	1451.47	1451.47
30912113	INFUSAO SELETIVA INTRAVASCULAR DE ENZIMAS TROMBOLITICAS	872.26	872.26
30912121	OCLUSAO PERCUTANEA DE "SHUNTS" INTRACARDIACOS	1619.70	1619.70
30912130	OCLUSAO PERCUTANEA DE FISTULA E/OU CONEXOES SISTEMICO PULMONARES	1141.83	1141.83
30912148	OCLUSAO PERCUTANEA DO CANAL ARTERIAL	1305.78	1305.78
30912180	RECANALIZACAO ARTERIAL NO IAM - ANGIOPLASTIA PRIMARIA - COM IMPLANTE DE STENT COM OU SEM SUPORTE CIRCULATORIO (BALAO INTRA-ORTICO)	2347.03	2347.03
30912199	RECANALIZACAO MECANICA DO IAM (ANGIOPLASTIA PRIMARIA COM BALAO)	1464.49	1464.49
30912210	RETIRADA PERCUTANEA DE CORPOS ESTRANHOS VASCULARES	730.19	730.19
30912237	TRATAMENTO PERCUTANEO DO ANEURISMA/DISSECCAO DA AORTA	1312.14	1312.14
30912245	VALVOPLASTIA PERCUTANEA POR VIA ARTERIAL OU VENOSA	923.39	923.39
30912253	VALVOPLASTIA PERCUTANEA POR VIA TRANSEPTAL	1305.78	1305.78
30912261	ANGIOPLASTIA TRANSLUMINAL PERCUTANEA DE BIFURCACAO E DE TRONCO COM IMPLANTE DE STENT	1785.45	1785.45
30912288	PROCEDIMENTO TERAPEUTICO NAS CARDIOPATIAS CONGENITAS, EXCETO ATRIOSSEPTOSTOMIA	754.78	754.78
30912296	IMPLANTE TRANSCATETER DE PROTESE VALVAR AORTICO TAVI	1312.14	1312.14
30912300	OCLUSAO DO APENDICE ATRIAL ESQUERDO	1639.19	1639.19
30912318	ANGIOPLASTIA TRANSLUMINAL PERCUTANEA POR BALAO PARA TRATAMENTO DE OCLUSAO CORONARIA CRONICA COM OU SEM STENT	934.44	934.44
30913012	IMPLANTE DE CATETER VENOSO CENTRAL POR PUNCAO, PARA NPP, QT, HEMODEPURACAO OU PARA INFUSAO DE SOROS/DROGAS	244.91	244.91
30913020	INSTALACAO DE CATETER PARA MONITORIZACAO HEMODINAMICA A BEIRA DO LEITO SWAN-GANZ	103.68	103.68
30913047	INSTALACAO DE CIRCUITO PARA ASSISTENCIA MECANICA CIRCULATORIA PROLONGADA TORACOTOMIA	1083.74	1083.74
30913055	MANUTENCAO DE CIRCUITO PARA ASSISTENCIA MECANICA CIRCULATORIA PROLONGADA - PERIODO DE 6 HORAS	112.65	112.65
30913071	DISSECCAO DE VASO UMBILICAL COM COLOCACAO DE CATETER	103.68	103.68
30913080	DISSECCAO DE VEIA EM RN OU LACTENTE	267.99	267.99
30913098	DISSECCAO DE VEIA COM COLOCACAO CATETER VENOSO	127.57	127.57
30913101	IMPLANTE CIRURGICO DE CATETER DE LONGA PERMANENCIA PARA NPP, QT OU PARA HEMODEPURACAO	250.26	250.26
30913128	RETIRADA CIRURGICA DE CATETER DE LONGA PERMANENCIA PARA NPP, QT OU PARA HEMODEPURACAO	237.59	237.59
30913144	CONFECCAO DE FISTULA AV PARA HEMODIALISE	299.81	299.81
30913152	RETIRADA/DESATIVACAO DE FISTULA AV PARA HEMODIALISE	296.93	296.93
30914019	ANASTOMOSE LINFOVENOSA	1068.24	1068.24
30914027	DOENCA DE HODGKIN - ESTADIAMENTO CIRURGICO	729.01	729.01
30914043	LINFADENECTOMIA INGUINAL OU ILIACA	970.37	970.37
30914051	LINFADENECTOMIA CERVICAL	1257.48	1257.48
30914060	LINFADENECTOMIA PELVICA	1141.69	1141.69
30914078	LINFADENECTOMIA RETROPERITONEAL	1376.90	1376.90
30914086	LINFANGIOPLASTIA	1041.36	1041.36
30914094	LINFEDEMA - RESSECCAO TOTAL	1365.07	1365.07
30914108	LINFEDEMA GENITAL - RESSECCAO	719.23	719.23
30914116	MARSUPIALIZACAO DE LINFOCELE	754.64	754.64
30914124	PUNCAO BIOPSIA GANGLIONAR	33.29	33.29
30914132	LINFEDEMA - RESSECCAO PARCIAL	1063.10	1063.10
30914140	LINFADENECTOMIA PELVICA LAPAROSCOPICA	1256.03	1256.03
30914159	LINFADENECTOMIA RETROPERITONEAL LAPAROSCOPICA	1529.33	1529.33
30914167	MARSUPIALIZACAO LAPAROSCOPICA DE LINFOCELE	529.00	529.00
30914175	LINFADENECTOMIA PELVICA ROBOTICA	1370.03	1370.03
30915015	CORRECAO CIRURGICA DAS ARRITMIAS	1227.66	1227.66
30915023	DRENAGEM DO PERICARDIO	489.37	489.37
30915031	PERICARDIOCENTESE	339.56	339.56
30915040	PERICARDIOTOMIA / PERICARDIECTOMIA	1048.44	1048.44
30915058	DRENAGEM DO PERICARDIO POR VIDEO	558.01	558.01
30915066	PERICARDIOTOMIA / PERICARDIECTOMIA POR VIDEO	1201.20	1201.20
30916011	HIPOTERMIA PROFUNDA COM OU SEM PARADA CIRCULATORIA TOTAL	1020.02	1020.02
30917018	BIOPSIA DO MIOCARDIO	761.10	761.10
30917034	CARDIOTOMIA (FERIMENTO, CORPO ESTRANHO, EXPLORACAO)	1227.66	1227.66
30917042	RETIRADA DE TUMORES INTRACARDIACOS	2369.83	2369.83
30918014	ESTUDO ELETROFISIOLOGICO CARDIACO COM OU SEM SENSIBILIZACAO FARMACOLOGICA	561.13	561.13
30918022	MAPEAMENTO DE GATILHOS OU SUBSTRATOS ARRITMOGENICOSPOR TECNICA ELETROFISIOLOGICA COM OU SEM PROVAS FARMACOLOGICAS	561.13	561.13
30918030	MAPEAMENTO ELETROANATOMICO TRIDIMENSIONAL	561.13	561.13
30918057	PUNCAO DO SACO PERICARDICO COM INTRODUCAO DE CATETER MULTIPOLAR NO ESPACO PERICARDICO	413.40	413.40
30918065	PUNCAO TRANSEPTAL COM INTRODUCAO DE CATETER MULTIPOLAR NAS CAMARAS ESQUERDAS E/OU VEIAS PULMONARES	419.50	419.50
30918073	ABLACAO PERCUTANEA POR CATETER PARA TRATAMENTO DE ARRITMIAS CARDIACAS POR ENERGIA DE RADIOFREQUENCIA OU CRIOABLACAO	1380.40	1380.40
30918081	ABLACAO PERCUTANEA P/ CATETER PARA TTO DE ARRITMIASCARDIACAS COMPLEXAS (FA, TAQUICARDIA VENTRICULAR COM MODIFICACAO DE CICATRIZ, TAQUICARDIAS ATRIAIS MACRORRENTRANTES C/ MODIFICACAO DE CICATRIZ), POR 	1387.13	1387.13
31001017	ATRESIA DE ESOFAGO COM FISTULA TRAQUEAL - TRATAMENTO CIRURGICO	1925.21	1925.21
31001025	ATRESIA DE ESOFAGO SEM FISTULA (DUPLA ESTOMIA) - TRATAMENTO CIRURGICO	1178.46	1178.46
31001033	AUTOTRANSPLANTE COM MICROCIRURGIA	1698.89	1698.89
31001041	ESOFAGECTOMIA DISTAL COM TORACOTOMIA	1251.52	1251.52
31001050	ESOFAGECTOMIA DISTAL SEM TORACOTOMIA	1227.66	1227.66
31001068	ESOFAGOPLASTIA COLOPLASTIA	2347.03	2347.03
31001076	ESOFAGOPLASTIA GASTROPLASTIA	1925.21	1925.21
31001084	ESTENOSE DE ESOFAGO - TRATAMENTO CIRURGICO VIA TORACICA	1173.76	1173.76
31001092	FARINGO-LARINGO-ESOFAGECTOMIA TOTAL COM OU SEM TORACOTOMIA	1858.69	1858.69
31001106	FISTULA TRAQUEO ESOFAGICA - TRATAMENTO CIRURGICO VIA CERVICAL	1024.91	1024.91
31001114	FISTULA TRAQUEO ESOFAGICA - TRATAMENTO CIRURGICO VIA TORACICA	1227.66	1227.66
31001149	REINTERVENCAO SOBRE A TRANSICAO ESOFAGO GASTRICA	1020.02	1020.02
31001157	RESSECCAO DO ESOFAGO CERVICAL E/OU TORACICO E TRANSPLANTE COM MICROCIRURGIA	1897.50	1897.50
31001165	SUBSTITUICAO ESOFAGICA - COLON OU TUBO GASTRICO	2347.03	2347.03
31001173	TRATAMENTO CIRURGICO DAS VARIZES ESOFAGICAS	881.95	881.95
31001181	TRATAMENTO CIRURGICO CONSERVADOR DO MEGAESOFAGO	978.55	978.55
31001190	TUNELIZACAO ESOFAGICA	736.21	736.21
31001203	ESOFAGORRAFIA CERVICAL	1024.91	1024.91
31001211	ESOFAGORRAFIA TORACICA	1024.91	1024.91
31001220	ESOFAGOSTOMIA	912.33	912.33
31001238	TRATAMENTO CIRURGICO DO DIVERTICULO ESOFAGICO	1024.91	1024.91
31001246	TRATAMENTO CIRURGICO DO DIVERTICULO FARINGOESOFAGICO	1006.32	1006.32
31001254	ESOFAGECTOMIA SUBTOTAL COM LINFADENECTOMIA COM OU SEM TORACOTOMIA	1619.70	1619.70
31001262	REFLUXO GASTROESOFAGICO - TRATAMENTO CIRURGICO (HERNIA DE HIATO)	948.17	948.17
31001270	RECONSTRUCAO DO ESOFAGO CERVICAL E TORACICO COM TRANSPLANTE SEGMENTAR DE INTESTINO	3323.28	3323.28
31001289	RECONSTRUCAO DO ESOFAGO CERVICAL OU TORACICO, COM TRANSPLANTE DE INTESTINO	3356.12	3356.12
31001297	DISSECCAO DO ESOFAGO TORACICO QUALQUER TECNICA	1207.44	1207.44
31001300	ESOFAGECTOMIA DISTAL COM OU SEM TORACOTOMIA POR VIDEOLAPAROSCOPIA	1396.72	1396.72
31001319	REINTERVENCAO SOBRE A TRANSICAO ESOFAGO GASTRICA POR VIDEOLAPAROSCOPIA	1067.54	1067.54
31001327	TRATAMENTO CIRURGICO DAS VARIZES ESOFAGICAS POR VIDEOLAPAROSCOPIA	893.54	893.54
31001335	TRATAMENTO CIRURGICO CONSERVADOR DO MEGAESOFAGO POR VIDEOLAPAROSCOPIA	1081.69	1081.69
31001343	ESOFAGORRAFIA TORACICA POR VIDEOTORACOSCOPIA	1072.64	1072.64
31001351	TRATAMENTO CIRURGICO DO DIVERTICULO ESOFAGICO POR VIDEOTORACOSCOPIA	1042.00	1042.00
31001360	REFLUXO GASTROESOFAGICO - TRATAMENTO CIRURGICO HERNIA DE HIATO POR VIDEOLAPAROSCOPIA	1028.18	1028.18
31002013	COLOCACAO DE BANDA GASTRICA	904.64	904.64
31002021	CONVERSAO DE ANASTOMOSE GASTROJEJUNAL (QUALQUER TECNICA)	978.55	978.55
31002030	DEGASTROGASTRECTOMIA COM VAGOTOMIA	1227.66	1227.66
31002048	DEGASTROGASTRECTOMIA SEM VAGOTOMIA	1184.27	1184.27
31002056	GASTROSTOMIA CONFECCAO / FECHAMENTO	430.32	430.32
31002064	GASTRECTOMIA PARCIAL COM LINFADENECTOMIA	1251.52	1251.52
31002072	GASTRECTOMIA PARCIAL COM VAGOTOMIA	918.79	918.79
31002080	GASTRECTOMIA PARCIAL SEM VAGOTOMIA	918.79	918.79
